Date,State,Bill,Bill Description,Bill Type,Status,Bill Link
2021-03-29,Arkansas,SB354,To Create The Fairness In Women's Sports Act.,Youth Athletics,Signed/Enacted,https://legiscan.com/AR/bill/SB354/2021
2021-03-22,North Carolina,H358,Save Women's Sports Act,Youth Athletics,Introduced,https://legiscan.com/NC/bill/H358/2021
2021-03-19,Kansas,SB208,Creating the fairness in women's sports act to require that female student athletic teams only include members who are biologically female.,Youth Athletics,Crossed Over,https://legiscan.com/KS/bill/SB208/2021
2021-03-18,Washington,HB1556,Concerning equitable competition between students who participate in school athletic activities.,Youth Athletics,Introduced*,https://legiscan.com/WA/bill/HB1556/2021
2021-03-18,Rhode Island,S0638,Categorizes women by their biological identity at birth rather than their gender identity for purpose of organized sports.,Youth Athletics,Introduced,https://legiscan.com/RI/bill/S0638/2021
2021-03-16,Ohio,SB132,"To enact sections 3313.5317 and 3345.561 of the Revised Code to enact the ""Save Women's Sports Act"" to require schools, state institutions of higher education, and private colleges to designate separate single-sex teams and sports for each sex.",Youth Athletics,Introduced,https://legiscan.com/OH/bill/SB132/2021
2021-03-16,United States,HB1927,"Modifies provisions relating to federal funding for, and health insurance coverage of, gender reassignment medical interventions, which include surgical remedies and hormone therapy arising from a conflict between an individual's gender identity and the sex the individual has or was identified as having at birth. Specifically, the bill prohibits the use of federal funds for gender reassignment medical interventions or for health coverage that includes such interventions. Additionally, such interventions may not be provided in a federal health care facility or by a federal employee. Under current law, coverage of these interventions through Medicare and Medicaid is generally determined at the state level. The bill's restrictions regarding the use of federal funds do not apply to treatment of individuals with medically verifiable disorders of sex development, such as individuals born with atypical development of chromosomal, gonadal, or anatomical sex. The bill also prohibits qualified health plans from including coverage for gender reassignment medical interventions. Further, plans that include coverage for such interventions are not eligible for federal subsidies.",Youth Athletics,Introduced,https://legiscan.com/US/bill/HB1927/2021
2021-03-16,United States,SB777,"Modifies provisions relating to federal funding for, and health insurance coverage of, gender reassignment medical interventions, which include surgical remedies and hormone therapy arising from a conflict between an individual's gender identity and the sex the individual has or was identified as having at birth. Specifically, the bill prohibits the use of federal funds for gender reassignment medical interventions or for health coverage that includes such interventions. Additionally, such interventions may not be provided in a federal health care facility or by a federal employee. Under current law, coverage of these interventions through Medicare and Medicaid is generally determined at the state level. The bill's restrictions regarding the use of federal funds do not apply to treatment of individuals with medically verifiable disorders of sex development, such as individuals born with atypical development of chromosomal, gonadal, or anatomical sex. The bill also prohibits qualified health plans from including coverage for gender reassignment medical interventions. Further, plans that include coverage for such interventions are not eligible for federal subsidies.",Youth Athletics,Introduced,https://legiscan.com/US/bill/SB777/2021
2021-03-16,United States,HB1926,"Establishes a new criminal offense for performing gender reassignment medical interventions on minors. It also provides that a minor who receives such an intervention may bring a civil action against each person who performed that intervention. The bill defines these interventions as certain surgeries or the use of hormones to change the body of an individual to correspond to a sex that is discordant with the individual's biological sex. It excludes, however, interventions in cases where an individual has ambiguous external biological sex characteristics or where a physician has determined that an individual does not have normal sex chromosome structure, sex steroid hormone production, or sex steroid hormone action. An individual who performs these interventions on a minor is subject to criminal penalties—a fine, a prison term of up to five years, or both. A minor who receives these medical interventions may not be arrested or prosecuted for an offense under this bill.",Youth Athletics,Introduced,https://legiscan.com/US/bill/HB1926/2021
2021-03-16,United States,SB778,"Establishes a new criminal offense for performing gender reassignment medical interventions on minors. It also provides that a minor who receives such an intervention may bring a civil action against each person who performed that intervention. The bill defines these interventions as certain surgeries or the use of hormones to change the body of an individual to correspond to a sex that is discordant with the individual's biological sex. It excludes, however, interventions in cases where an individual has ambiguous external biological sex characteristics or where a physician has determined that an individual does not have normal sex chromosome structure, sex steroid hormone production, or sex steroid hormone action. An individual who performs these interventions on a minor is subject to criminal penalties—a fine, a prison term of up to five years, or both. A minor who receives these medical interventions may not be arrested or prosecuted for an offense under this bill.",Youth Athletics,Introduced,https://legiscan.com/US/bill/SB778/2021
2021-03-16,West Virginia,HB3199,To establish gender guidelines for public school restrooms,Youth Athletics,Introduced*,https://legiscan.com/WV/bill/HB3199/2021
2021-03-11,Mississippi,SB2536,"An Act To Require Any Public School, Public Institution Of Higher Learning Or Institution Of Higher Learning That Is A Member Of The Ncaa, Naia, Mhsaa Or Njcca To Designate Its Athletic Teams Or Sports According To Biological Sex; To Provide Protection For Any School Or Institution Of Higher Education That Maintains Separate Athletic Teams Or Sports For Students Of The Female Sex; To Create Private Causes Of Action; And For Related Purposes.",Youth Athletics,Signed/Enacted,https://legiscan.com/MS/bill/SB2536/2021
2021-03-11,Texas,HB4014,"Relating to the protection of children, including the definition of child abuse and the prosecution of the criminal offense of abandoning or endangering a child.",Healthcare,Introduced,https://legiscan.com/TX/bill/HB4014/2021
2021-03-11,Texas,HB4042,Relating to requiring public school students to participate in interscholastic athletic activities based on biological sex.,Youth Athletics,Introduced,https://legiscan.com/TX/bill/HB4042/2021
2021-03-11,Texas,HB4043,"Relating to requiring public school students to participate in interscholastic athletic activities based on biological sex, including a report regarding university athletic participation based on biological sex.",Youth Athletics,Introduced,https://legiscan.com/TX/bill/HB4043/2021
2021-03-10,Michigan,SB0218,Education: athletics; requirement that only biological males may compete for a position on and compete on a boys' high school team in an interscholastic activity and only biological females may compete for a position on and compete on a girls' high school team in an interscholastic activity; provide for. Amends 1979 PA 451 (MCL 380.1 - 380.1852) by adding sec. 1146a & repeals sec. 1289 of 1976 PA 451 (MCL 380.1289).,Youth Athletics,Introduced,https://legiscan.com/MI/bill/SB0218/2021
2021-03-10,Mississippi,HB1030,"An Act To Create The ""mississippi Intercollegiate Athletics Compensation Rights Act""; To Define Terminology; To Provide That A Student-athlete May Earn Compensation For The Use Of His Or Her Name, Image Or Likeness While Enrolled In A Postsecondary Institution And Obtain A Certified Agent For Matters Relating To That Compensation; To Prohibit Student-athletes From Earning Compensation In Exchange For His Or Her Ability Or Participation In Intercollegiate Athletics Or Sports Competitions; To Provide That A Student-athlete Shall Not Be Deemed An Employee Or Independent Contractor Of Any Athletic Organizational Entity Based On His Or Her Participation In An Intercollegiate Athletic Program; To Prohibit Postsecondary Educational Institutions From Upholding Requirements That Restrict A Student-athletes Ability To Receive Compensation For The Student's Name, Image Or Likeness; To Prohibit Athletic Organizational Entities From Interfering With A Contract Or Other Requirements That Prevent A Student-athlete From Receiving Compensation For His Or Her Name, Image Or Likeness Or Prevent A Postsecondary Educational Institution From Participating In An Intercollegiate Athletic Program As A Result Of The Student-athlete Receiving Compensation For His Or Her Name, Image Or Likeness; To Allow Postsecondary Educational Institutions To Impose Reasonable Limitations On The Times A Student-athlete May Participate In Certain Promotional Activities Related To The License Or Use Of The Student's Name, Image Or Likeness; To Prohibit Postsecondary Educational Institutions From Preventing Student-athletes From Obtaining Professional Representation; To Require Persons Obtained By Student-athletes As Professional Representatives To Be Registered As Athlete Agents And Attorneys Who Provide Legal Representation To Be Licensed By The Mississippi Bar Association; To Require Student-athletes To Disclose Contracts For Compensation To The Postsecondary Educational Institution Of Enrollment The Earlier Of Three Days Of Its Execution Or Three Days Of The Next Competition; To Provide That No Male",Youth Athletics,Dead/Failed,https://legiscan.com/MS/bill/HB1030/2021
2021-03-10,Texas,HB3455,Relating to separation of students based on gender for athletics teams sponsored or authorized by a public school.,Youth Athletics,Introduced,https://legiscan.com/TX/bill/HB3455/2021
2021-03-09,South Carolina,H4047,"Amend The Code Of Laws Of South Carolina, 1976, To Enact The ""south Carolina Vulnerable Child Compassion And Protection Act"" By Adding Chapter 139 To Title 44 So As To Prohibit The Performance Of A Medical Procedure Or The Prescription Or Issuance Of Medication, Upon Or To A Minor, That Is Intended To Alter The Appearance Of The Minor's Gender Or Delay Puberty, With Exceptions; To Create Criminal Penalties; And For Other Purposes.",Youth Athletics,Introduced*,https://legiscan.com/SC/bill/H4047/2021
2021-03-08,Arkansas,HR1018,To Protect The Welfare Of Children By Keeping This Promise To Arkansas’s Children.,Youth Athletics,Introduced,https://legiscan.com/AR/bill/HR1018/2021
2021-03-08,South Dakota,HB1217,Promote continued fairness in women's sports.,Youth Athletics,Passed,https://legiscan.com/SD/bill/HB1217/2021
2021-03-08,Texas,SB1148,Relating to the required inclusion of a person's sex on a birth certificate and prohibited change of sex on the birth certificate of certain minors.,Youth Athletics,Introduced,https://legiscan.com/TX/bill/SB1148/2021
2021-03-05,Utah,HB0302,Preserving Sports for Female Students,Youth Athletics,Dead/Failed,https://legiscan.com/UT/bill/HB0302/2021
2021-03-05,Utah,HB0092,Medical Practice Amendments,Youth Athletics,Dead/Failed,https://legiscan.com/UT/bill/HB0092/2021
2021-03-04,West Virginia,HB2917,Require anyone participating in high school or middle school sports to play per their biological birth gender,Youth Athletics,Introduced*,https://legiscan.com/WV/bill/HB2917/2021
2021-03-03,Texas,HB2693,Relating to the provision of and professional liability insurance coverage for gender transitioning or gender reassignment medical procedures and treatments for certain children.,Youth Athletics,Introduced,https://legiscan.com/TX/bill/HB2693/2021
2021-03-02,Alabama,SB10,"Vulnerable Child Compassion and Protection Act, prohibits gender change therapy for minors, prohibits withholding of certain related information from parents",Youth Athletics,Crossed Over,https://legiscan.com/AL/bill/SB10/2021
2021-03-02,Oklahoma,SB2,Student athletics; creating the Save Women's Sports Act; requiring certain athletic teams to be designated based on biological sex. Effective date. Emergency.,Youth Athletics,Crossed Over,https://legiscan.com/OK/bill/SB2/2021
2021-03-01,Missouri,HB1416,Establishes provisions for religious freedom,Public Facilities,Introduced,https://legiscan.com/MO/bill/HB1416/2021
2021-02-25,Georgia,SB266,"A BILL to be entitled an Act to amend Title 20 of the Official Code of Georgia Annotated, relating to education, so as to provide that it shall be unlawful for a public school or a private school whose students or teams compete against a public school to operate, sponsor, or facilitate athletic programs or activities that permit a person whose gender is male to participate in an athletic program or activity that is designated for females; to provide for definitions; to provide for remedies for violations; to provide for exceptions; to waive certain immunities; to provide for a short title; to provide for related matters; to repeal conflicting laws; and for other purposes.",Youth Athletics,Introduced,https://legiscan.com/GA/bill/SB266/2021
2021-02-25,Minnesota,HF1657,"Male student participation in female athletics restricted, male access to female changing facilities restricted, and criminal penalties provided.",Youth Athletics,Introduced,https://legiscan.com/MN/bill/HF1657/2021
2021-02-24,New Jersey,A4593,Requires correctional police officer consent to conducting strip or body cavity search of transgender inmate.,Other,Dead/Failed,https://legiscan.com/NJ/bill/A4593/2020
2021-02-24,West Virginia,HB2734,Require all athletes to perform in sport of the sex they were born,Youth Athletics,Introduced*,https://legiscan.com/WV/bill/HB2734/2021
2021-02-23,West Virginia,HB2676,Relating to participation in athletic events exclusively for males and females,Youth Athletics,Introduced*,https://legiscan.com/WV/bill/HB2676/2021
2021-02-18,Missouri,HB1184,Prohibits state funding of any elementary or secondary school or any institution of higher education that allows biological males to participate in sports organized for biological females,Youth Athletics,Introduced,https://legiscan.com/MO/bill/HB1184/2021
2021-02-18,New Mexico,HB304,Women's Sports Protection Act,Youth Athletics,Introduced,https://legiscan.com/NM/bill/HB304/2021
2021-02-18,West Virginia,SB341,Requiring participation in athletic or sporting events be based on athlete's biological gender,Youth Athletics,Introduced*,https://legiscan.com/WV/bill/SB341/2021
2021-02-16,Missouri,HB1141,Protects certain students whose grade average is adversely affected by COVID-19,Youth Athletics,Introduced,https://legiscan.com/MO/bill/HB1141/2021
2021-02-11,Missouri,SB503,"Establishes the ""Save Women's Sports Act"" to protect female-only athletics in middle schools, high schools, and colleges",Youth Athletics,Introduced,https://legiscan.com/MO/bill/SB503/2021
2021-02-11,Tennessee,SB1238,"As introduced, specifies, for the offense of observation without consent, that a person has a reasonable expectation of privacy from members of the opposite sex in a single-sex multi-person use bathroom, locker room, dressing room or shower; defines a person's sex as the sex listed on the person's birth certificate and makes other related changes. - Amends TCA Title 39, Chapter 13.",Public Facilities,Introduced,https://legiscan.com/TN/bill/SB1238/2021
2021-02-11,Tennessee,SB1208,"As introduced, prohibits this state and any political subdivision of this state, or any official of this state or a political subdivision, from creating, enforcing, or endorsing policies that respect or promote non-secular self-asserted sex-based identity narratives, sexual orientation orthodoxy, or non-secular marriage doctrine because the policies fail the Lemon test, as established by the United States Supreme Court in Lemon v. Kurtzman, 403 U.S. 602 (1971). - Amends TCA Title 3; Title 4 and Title 36.",Other,Introduced,https://legiscan.com/TN/bill/SB1208/2021
2021-02-10,Kentucky,HB471,"Amend KRS 156.070 to designate the NAIA and NJCAA as organizations the Kentucky Board of Educaion must consider in establishing athletic programs, require the Board of Education or agency designated by the Board of Education to manage interscholastic athletics to promulgate administrative regulations or bylaws requiring schools that participate in interscholastic athletics to designate all athletic teams, activities, and sports based upon the biological sex of the students eligible to participate; prohibit male students from participating in athletic teams, activities, and sports designated as girls'; prohibit designated agencies from entertaining complaints or investigations of policies; create a cause of action against a school that violates these provisions; require that the action be brought within 2 years; create a new section of KRS Chapter 164 to require a postsecondary education institution to designate all intercollegiate and intramural athletic teams, activities, sports, and events that are sponsored or authorized by the institution based on biological sex of students eligible to participate; require that a postsecondary education institution prohibit male students from participating in athletic teams, activities, and sports designated as womens'; prohibit designated agencies from entertaining complaints or investigations of policies; create a cause of action against a postsecondary institution that violates these provisions; require that the action be brought within 2 years; title the Act: ""Save Women’s Sports Act.""",Youth Athletics,Introduced,https://legiscan.com/KY/bill/HB471/2021
2021-02-10,Georgia,HB401,"A BILL to be entitled an Act to amend Title 31 of the Official Code of Georgia Annotated, relating to health, so as to prohibit certain licensed, certified, or registered professionals from engaging in certain acts upon minors; to provide for a short title; to provide for definitions; to provide for exceptions; to provide for a penalty and private cause of action; to explicitly waive sovereign immunity, qualified immunity, and official immunity for such a private cause of action; to provide for related matters; to provide for an effective date and applicability; to repeal conflicting laws; and for other purposes.",Youth Athletics,Introduced,https://legiscan.com/GA/bill/HB401/2021
2021-02-10,Kansas,SB214,Making it a crime for a physician to perform gender reassignment surgery or hormone replacement therapy on certain children.,Youth Athletics,Introduced,https://legiscan.com/KS/bill/SB214/2021
2021-02-10,Kentucky,HB477,Amend KRS 214.185 to prohibit administering transgender healthcare services on a minor patient without the written consent of the parent or guardian.,Youth Athletics,Introduced,https://legiscan.com/KY/bill/HB477/2021
2021-02-10,Tennessee,HB1177,"As introduced, specifies, for the offense of observation without consent, that a person has a reasonable expectation of privacy from members of the opposite sex in a single-sex multi-person use bathroom, locker room, dressing room or shower; defines a person's sex as the sex listed on the person's birth certificate and makes other related changes. - Amends TCA Title 39, Chapter 13.",Public Facilities,Introduced,https://legiscan.com/TN/bill/HB1177/2021
2021-02-10,West Virginia,HB2171,"The purpose of this bill, The Vulnerable Child Protection Act, is to prohibit certain medical treatments and procedures upon a minor, including an emancipated minor, for the purpose of attempting to change or affirm the minor's perception of the minor's sex, if that perception is inconsistent with the minor's genetic sex at birth and making such medical treatments and procedures a felony unless specific exceptions.",Youth Athletics,Introduced*,https://legiscan.com/WV/bill/HB2171/2021
2021-02-10,West Virginia,HB2141,Relating to participation in school sports,Youth Athletics,Introduced*,https://legiscan.com/WV/bill/HB2141/2021
2021-02-09,Georgia,HB372,"A BILL to be entitled an Act to amend Part 14 of Article 6 of Title 20 of the Official Code of Georgia Annotated, relating to other educational programs, so as to provide a definition for the term ""gender""; to provide for the classification of athletic events or activities based on gender; to provide for a waiver process; to provide for remedies; to provide for related matters; to repeal conflicting laws; and for other purposes.",Youth Athletics,Introduced,https://legiscan.com/GA/bill/HB372/2021
2021-02-09,South Carolina,S0531,"Enact The ""save Women's Sports Act""; To Amend Article 5, Chapter 1, Title 59 Of The 1976 Code, Relating To Miscellaneous Educational Provisions, By Adding Section 59-1-500, To Provide That Public And Private Middle School-level And High School-level Teams And Sports Must Be Designated Based On Biological Sex, To Provide That Teams Or Sports Designated For Females Must Be Restricted To Students Of The Female Sex, To Provide Certain Protections For Public And Private Schools, And To Provide Certain Relief For Violations.",Youth Athletics,Introduced*,https://legiscan.com/SC/bill/S0531/2021
2021-02-09,Tennessee,SB0657,"As introduced, prohibits the provision of sexual identity change therapy to prepubescent minors; prohibits the provision of sexual identity change therapy to minors who have entered puberty unless a parent or guardian has written recommendations for the therapy from at least three physicians; punishes violations as child abuse; designates violations by healthcare professionals as professional misconduct. - Amends TCA Title 8; Title 36; Title 37; Title 39; Title 49; Title 53; Title 56; Title 63; Title 68 and Title 71.",Healthcare,Introduced,https://legiscan.com/TN/bill/SB0657/2021
2021-02-08,Iowa,HF405,A bill for an act relating to unfair practices involving access to areas of public accommodations designated for persons of one biological sex.,Youth Athletics,Introduced*,https://legiscan.com/IA/bill/HF405/2021
2021-02-08,Missouri,HB1077,Establishes guidelines for public school student participation in athletic contests organized by sex,Youth Athletics,Introduced,https://legiscan.com/MO/bill/HB1077/2021
2021-02-05,Tennessee,HB0578,"As introduced, prohibits the provision of sexual identity change therapy to prepubescent minors; prohibits the provision of sexual identity change therapy to minors who have entered puberty unless a parent or guardian has written recommendations for the therapy from at least three physicians; punishes violations as child abuse; designates violations by healthcare professionals as professional misconduct. - Amends TCA Title 8; Title 36; Title 37; Title 39; Title 49; Title 53; Title 56; Title 63; Title 68 and Title 71.",Healthcare,Introduced,https://legiscan.com/TN/bill/HB0578/2021
2021-02-04,Kentucky,SB174,Amend KRS 600.020 to add exclusions relating to a parent's or guardian's actions from the definition of ""abused or neglected child."",Healthcare,Introduced,https://legiscan.com/KY/bill/SB174/2021
2021-02-03,Georgia,HB276,"A BILL to be entitled an Act to amend Title 20 of the Official Code of Georgia Annotated, relating to education, so as to provide that it shall be unlawful for a public school, an institution of the University System of Georgia, or a private school whose students or teams compete against a public school to operate, sponsor, or facilitate athletic programs or activities that permit a person whose gender is male to participate in an athletic program or activity that is designated for females; to provide for a definition; to provide for remedies for violations; to waive certain immunities; to provide for related matters; to repeal conflicting laws; and for other purposes.",Youth Athletics,Introduced,https://legiscan.com/GA/bill/HB276/2021
2021-02-03,Kansas,HB2210,Making it a crime for a doctor to perform gender reassignment surgery or hormone replacement therapy on minors.,Youth Athletics,Introduced,https://legiscan.com/KS/bill/HB2210/2021
2021-02-03,Missouri,HJR53,Proposes a constitutional amendment to protect the integrity of interscholastic athletic contests,Youth Athletics,Introduced,https://legiscan.com/MO/bill/HJR53/2021
2021-02-03,Missouri,HB1045,Establishes guidelines for public school student participation in athletic contests organized by sex,Youth Athletics,Introduced,https://legiscan.com/MO/bill/HB1045/2021
2021-02-03,Ohio,HB61,"To enact sections 3313.5317 and 3345.561 of the Revised Code to enact the ""Save Women's Sports Act"" to require schools, state institutions of higher education, and private colleges to designate separate single-sex teams and sports for each sex.",Youth Athletics,Introduced,https://legiscan.com/OH/bill/HB61/2021
2021-02-02,Alabama,HB1,"Vulnerable Child Compassion and Protection Act, prohibits gender change therapy for minors, prohibits withholding of certain related information from parents",Youth Athletics,Introduced,https://legiscan.com/AL/bill/HB1/2021
2021-02-02,Arizona,SB2709,Birth certificates; gender,ID Updates,Introduced,https://legiscan.com/AZ/bill/HB2709/2021
2021-02-02,Arizona,HB2710,Sex education; child abuse prevention,Youth Athletics,Introduced,https://legiscan.com/AZ/bill/HB2710/2021
2021-02-02,Iowa,HF326,A bill for an act relating to curricula offered by school districts that include instruction relating to gender identity.,Other,Introduced*,https://legiscan.com/IA/bill/HF326/2021
2021-02-02,Iowa,HF341,A bill for an act relating to the statute of limitations for recovery from injuries sustained from treatment for identity disorder.,Healthcare,Introduced*,https://legiscan.com/IA/bill/HF341/2021
2021-02-02,Iowa,HF340,A bill for an act relating to the construction of the Iowa civil rights Act of 1965 regarding sex and gender identity.,Other,Introduced*,https://legiscan.com/IA/bill/HF340/2021
2021-02-02,Iowa,HF327,"A bill for an act relating to treatment or intervention involving a minor diagnosed with gender dysphoria, and providing for licensee discipline and civil penalties.",Healthcare,Introduced*,https://legiscan.com/IA/bill/HF327/2021
2021-02-02,Iowa,HF334,A bill for an act relating to student participation in interscholastic or intramural athletic teams or sports based on biological sex.,Youth Athletics,Introduced*,https://legiscan.com/IA/bill/HF334/2021
2021-02-02,Iowa,SF224,A bill for an act prohibiting persons from entering single and multiple occupancy toilet facilities in elementary and secondary schools that do not correspond with the person's biological sex.,Youth Athletics,Introduced*,https://legiscan.com/IA/bill/SF224/2021
2021-02-02,Kentucky,HB336,Create a new section of KRS Chapter 438 to prohibit medical professionals from performing surgeries or prescribing medications to a minor with the intent to alter the sex the child was assigned at birth and create a civil cause of action for violations; create a new section of KRS Chapter 405 regarding parental rights in the area of gender identity or gender dysphoria; create a new section of KRS Chapter 61 to create employee protections for public employees who express opinions regarding gender identity or gender dysphoria.,Youth Athletics,Introduced,https://legiscan.com/KY/bill/HB336/2021
2021-02-02,Mississippi,SB2171,"An Act To Create The Transgender 21 Act; To Prohibit The State, Its Agents, And Political Subdivision From Infringing On A Parent's Right To Withhold Consent For Any Treatment, Activity Or Mental Healthcare Services That Are Designed And Intended To Form Their Child's Conceptions Of Sex And Gender Or To Treat Gender Dysphoria Or Gender Nonconformity; To Prohibit Certain Medical Procedures From Being Performed Upon A Minor; To Provide A Penalty For Any Medical Profession Who Performs Certain Medical Procedures Upon A Minor; To Provide A Good-faith Exception For A Minor Born With A Medically Verifiable Genetic Disorder Of Sexual Development; To Prohibit Any State Agency, Political Subdivision Or Licensing Organization From Forbidding, Penalizing Or Taking Adverse Action Against An Individual Who Gives Or Receives Counsel, Advice, Guidance Or Other Speech Or Communication Consistent With Conscience Or Religious Belief; To Provide That No Individual Shall Be Discriminated Against For Providing Information About A Violation Of This Act To Certain Authorities; To Provide A Private Cause Of Action For Violations Of This Act; To Preempt Political Subdivisions From Promulgating Rules Or Regulations That Limits The Professional Conduct And Judgment Of A Mental Healthcare Professional Or Counselor; To Provide That The Provisions Of This Act Are Severable; And For Related Purposes.",Youth Athletics,Dead/Failed,https://legiscan.com/MS/bill/SB2171/2021
2021-02-01,Oklahoma,SB676,Crime and punishment; providing definition; providing certain penalty. Effective date.,Healthcare,Introduced*,https://legiscan.com/OK/bill/SB676/2021
2021-02-01,Oklahoma,SB583,Health services for minors; prohibiting certain medical treatment for minors; providing penalty. Effective date.,Healthcare,Introduced*,https://legiscan.com/OK/bill/SB583/2021
2021-02-01,Oklahoma,SB331,Student athletics; creating the Save Women's Sports Act; requiring designation of certain athletic teams. Effective date. Emergency.,Youth Athletics,Introduced*,https://legiscan.com/OK/bill/SB331/2021
2021-01-28,Connecticut,HB05795,"To protect women's rights in intercollegiate, interscholastic and intramural athletic events by allowing only biological females to be on public female-only athletic teams.",Youth Athletics,Introduced,https://legiscan.com/CT/bill/HB05795/2021
2021-01-28,Minnesota,HF350,Student participation in athletic teams restricted.,Youth Athletics,Introduced,https://legiscan.com/MN/bill/HF350/2021
2021-01-28,Iowa,HF272,A bill for an act removing gender identity as a protected class under the Iowa civil rights Act.,Other,Introduced*,https://legiscan.com/IA/bill/HF272/2021
2021-01-28,Minnesota,HF352,Female student sport team participation restricted to the female sex.,Youth Athletics,Introduced,https://legiscan.com/MN/bill/HF352/2021
2021-01-28,Missouri,SB442,Modifies provisions relating to gender reassignment treatment for children,Healthcare,Introduced,https://legiscan.com/MO/bill/SB442/2021
2021-01-28,Texas,HB1458,Relating to the separation based on biological sex of athletics teams sponsored by a public school or institution of higher education.,Youth Athletics,Introduced,https://legiscan.com/TX/bill/HB1458/2021
2021-01-27,Hawaii,HB1304,Prohibits biologically born males from competing in any athletic program offered by a public high school that is designated for women or girls.,Youth Athletics,Introduced*,https://legiscan.com/HI/bill/HB1304/2021
2021-01-27,South Dakota,HB1076,Require that birth certificates reflect biological sex.,Youth Athletics,Crossed Over,https://legiscan.com/SD/bill/HB1076/2021
2021-01-27,Texas,HB1399,"Relating to professional liability insurance coverage for and prohibitions on the provision to certain children of procedures and treatments for gender transitioning, gender reassignment, or gender dysphoria.",Youth Athletics,Introduced,https://legiscan.com/TX/bill/HB1399/2021
2021-01-26,Iowa,SF167,A bill for an act relating to instruction relating to gender identity in the curriculum provided to students enrolled in elementary education programs.,Other,Introduced*,https://legiscan.com/IA/bill/SF167/2021
2021-01-25,Connecticut,SB00324,To provide civil immunity for interscholastic athletic organizations and the sanctioning bodies of private youth organizations when such entities adopt policies that require an athletic participant to compete on a team that matches the gender identity on his or her birth certificate.,Youth Athletics,Introduced,https://legiscan.com/CT/bill/SB00324/2021
2021-01-22,Iowa,HF193,"A bill for an act relating to actions relative to treatment or intervention regarding the discordance between a minor's sex and gender identity, and providing civil penalties.",Healthcare,Introduced*,https://legiscan.com/IA/bill/HF193/2021
2021-01-22,Iowa,HF187,A bill for an act relating to unfair practices involving access to areas of public accommodations or educational institutions.,Public Facilities,Introduced*,https://legiscan.com/IA/bill/HF187/2021
2021-01-22,Iowa,HF184,A bill for an act relating to student participation in interscholastic or intramural athletic teams or sports based on biological sex.,Youth Athletics,Introduced*,https://legiscan.com/IA/bill/HF184/2021
2021-01-21,Texas,SB373,Relating to requiring public school students to participate in interscholastic athletic activities based on biological sex.,Youth Athletics,Introduced,https://legiscan.com/TX/bill/SB373/2021
2021-01-18,North Dakota,HB1476,"A BILL for an Act to create and enact a new chapter to title 14 of the North Dakota Century Code, relating to nonsecular self-asserted sex-based identity narratives, to prohibit the state from creating or enforcing policies that directly or symbolically respect nonsecular self-asserted sex-based identity narratives or sexual orientation orthodoxy pursuant to the establishment clause of the First Amendment to the United States Constitution and section 3 of article I of the Constitution of North Dakota; to provide for the continued enforcement of secular marriage policies; to prohibit discrimination for nonsecular beliefs pursuant to the free exercise clause of the First Amendment to the United States Constitution and section 3 of article I of the Constitution of North Dakota.",Other,Introduced*,https://legiscan.com/ND/bill/1476/2021
2021-01-14,Iowa,SF80,A bill for an act relating to actions taken by school districts concerning student pronoun preference.,Schools / Education,Introduced*,https://legiscan.com/IA/bill/SF80/2021
2021-01-14,Indiana,HB1456,Use of public restrooms. Makes it a Class B misdemeanor if: (1) a male knowingly or intentionally enters a restroom that is designated to be used only by females; or (2) a female knowingly or intentionally enters a restroom that is designated to be used only by males. Provides for certain defenses.,Public Facilities,Introduced*,https://legiscan.com/IN/bill/HB1456/2021
2021-01-14,Indiana,HB1505,Minors transitioning to the opposite sex. Prohibits specified health care professionals from: (1) performing certain medical procedures on a minor; or (2) subjecting a minor to certain activities; with the intent of assisting the minor to physically transition to a gender that is inconsistent with the minor's biological sex.,Youth Athletics,Introduced*,https://legiscan.com/IN/bill/HB1505/2021
2021-01-14,Minnesota,SF96,High school league member public schools separate teams provision violation clarification,Youth Athletics,Introduced,https://legiscan.com/MN/bill/SF96/2021
2021-01-12,South Carolina,H3477,"Amend The Code Of Laws Of South Carolina, 1976, So As To Enact The ""save Women's Sports Act"" By Adding Section 59-1-500 So As To Ensure Continued Inclusivity Of Females In The School Sports Arena By Providing That Public And Private Middle School-level And High School-level Teams And Sports Must Be Designated Based On Biological Sex, To Provide That Teams Or Sports Designated For Females May Be Restricted To Students Of The Female Sex, To Provide For Certain Protections For Public And Private Schools, And To Provide Certain Relief For Violations.",Youth Athletics,Introduced*,https://legiscan.com/SC/bill/H3477/2021
2021-01-07,Indiana,SB0224,"Prohibited services relating to care of minors. Prohibits specified health care professionals from: (1) performing certain medical procedures on a minor; or (2) subjecting a minor to certain activities; that purposely attempt to change, reinforce, or affirm a minor's perception of the minor's own sexual attraction or sexual behavior, or attempt to change, reinforce, or affirm a minor's gender identity when the identity is inconsistent with the minor's biological sex.",Youth Athletics,Introduced*,https://legiscan.com/IN/bill/SB0224/2021
2021-01-07,Kentucky,SB83,Create new sections of KRS Chapter 344 to define terms; prohibit discrimination against medical care providers who decline to perform procedures that violate their conscience; grant providers the right not to participate in or pay for services that violate their conscience; exempt providers from liability for exercising these rights; establish a civil cause of action for persons injured by violations of these provisions.,Healthcare,Introduced,https://legiscan.com/KY/bill/SB83/2021
