Date,State,Bill,Bill Description,Bill Type,Status,Bill Link
2023-02-17,New Mexico,HM57,Importance Of Biological Males & Females,Youth Athletics,Introduced,https://legiscan.com/NM/bill/HM57/2023
2023-02-17,Texas,SB1007,Relating to defenses to prosecution for certain criminal offenses involving material or conduct that may be obscene or is otherwise harmful to children.,Schools / Education,Introduced,https://legiscan.com/TX/bill/SB1007/2023
2023-02-17,Texas,SB1029,"Relating to civil liability for, governmental health plan coverage of, and public funding for gender modification procedures and treatments.",Healthcare,Introduced,https://legiscan.com/TX/bill/SB1029/2023
2023-02-17,United States,HB1064,To provide requirements related to the eligibility of transgender individuals from serving in the Armed Forces.,Other,Introduced,https://legiscan.com/US/bill/HB1064/2023
2023-02-16,California,AB1314,"An act to amend Section 51101 of the Education Code, relating to pupils.",Schools / Education,Introduced,https://legiscan.com/CA/bill/AB1314/2023
2023-02-16,Minnesota,HF1903,"Drag performances classified as adult entertainment, and location restrictions of an adult entertainment establishment expanded.",Drag Performance,Introduced,https://legiscan.com/MN/bill/HF1903/2023
2023-02-16,New Mexico,HB492,Women's Sports Protection Act,Youth Athletics,Introduced,https://legiscan.com/NM/bill/HB492/2023
2023-02-16,Oklahoma,SB613,"Health care; prohibiting gender transition procedures for children; providing for administrative, criminal and civil enforcement. Effective date.",Healthcare,Crossed Over,https://legiscan.com/OK/bill/SB613/2023
2023-02-16,Rhode Island,S0391,Categorizes women by their biological identity at birth rather than their gender identity for purpose of organized sports.,Youth Athletics,Introduced,https://legiscan.com/RI/bill/S0391/2023
2023-02-15,Ohio,HB6,"To enact sections 3313.5319 and 3345.562 of the Revised Code to enact the Save Women's Sports Act to require schools, state institutions of higher education, and private colleges to designate separate single-sex teams and sports for each sex.",Youth Athletics,Introduced,https://legiscan.com/OH/bill/HB6/2023
2023-02-15,United States,SB435,A bill to provide requirements related to the eligibility of individuals who identify as transgender from serving in the Armed Forces.,Other,Introduced,https://legiscan.com/US/bill/SB435/2023
2023-02-15,United States,SB457,A bill to establish a Federal tort against pediatric gender clinics and other entities pushing gender-transition procedures that cause bodily injury to children or harm the mental health of children.,Healthcare,Introduced,https://legiscan.com/US/bill/SB457/2023
2023-02-14,Missouri,HB1157,Prohibits discrimination against health care professionals who refuse to assist in medical procedures or treatments relating to sex reassignment or gender identity transitioning,Healthcare,Introduced,https://legiscan.com/MO/bill/HB1157/2023
2023-02-14,South Dakota,HB1080,Prohibit certain medical and surgical interventions on minor patients.,Healthcare,Signed/Enacted,https://legiscan.com/SD/bill/HB1080/2023
2023-02-13,Colorado,HB1098,Concerning protecting female students' rights in athletics.,Youth Athletics,Dead/Failed,https://legiscan.com/CO/bill/HB1098/2023
2023-02-13,New Mexico,HB394,No Gender Reassignment Teaching In Schools,Schools / Education,Introduced,https://legiscan.com/NM/bill/HB394/2023
2023-02-10,Kansas,HB2404,"Enacting the Kansas protection of pensions and businesses against ideological interference act, relating to ideological boycotts involving environmental, social or governance standards, requiring KPERS to divest from and prohibiting state contracts or the deposit of state moneys with entities engaged in such boycotts as determined by the state treasurer and prohibiting discriminatory practices in the financial services industry based on such boycotts.",Other,Introduced,https://legiscan.com/KS/bill/HB2404/2023
2023-02-09,Georgia,SB141,"A BILL to be entitled an Act to amend Chapter 1 of Title 43 of the O.C.G.A., relating to general provisions relative to professions and businesses, so as to prohibit health care providers from performing specified practices on minors relating to altering a person's appearance relating to gender; to prohibit health care providers from aiding or abetting such practices for minors; to amend Part 3 of Article 16 of Chapter 2 of Title 20 of the O.C.G.A., relating to student health, so as to prohibit school nurses and other employees and officials from engaging in certain conduct relating to a minor's perception of his or her gender; to provide for legislative findings; to provide for related matters; to provide for an effective date; to repeal conflicting laws; and for other purposes.",Healthcare,Introduced,https://legiscan.com/GA/bill/SB141/2023
2023-02-09,Iowa,SSB1145,"A bill for an act relating to children and students, including establishing a parent's or guardian's right to make decisions affecting the parent's or guardian's child, modifying provisions related to student health screenings and the curriculum in school districts, accredited nonpublic schools, and charter schools, other duties of school districts, competent private instruction, and special education, making appropriations, and providing civil penalties.(See SF 496.)",Schools / Education,Introduced*,https://legiscan.com/IA/bill/SSB1145/2023
2023-02-09,Kansas,SB224,"Enacting the Kansas protection of pensions and businesses against ideological interference act, relating to ideological boycotts involving environmental, social or governance standards, requiring KPERS to divest from and prohibiting state contracts or the deposit of state moneys with entities engaged in such boycotts as determined by the state treasurer and prohibiting discriminatory practices in the financial services industry based on such boycotts.",Other,Introduced,https://legiscan.com/KS/bill/SB224/2023
2023-02-09,South Carolina,H3728,"Amend The South Carolina Code Of Laws By Enacting The ""south Carolina Transparency And Integrity In Education Act""; By Adding Article 5 To Chapter 29, Title 59 So As To Express Related Intentions Of The General Assembly, To Provide Necessary Definitions, To Prohibit Certain Concepts From Being Included In Public School Instruction And Professional Development, To Provide Means For Addressing Violations, And To Provide Procedures For Public Review Of Public School Curriculum And Instructional Materials; And By Amending Section 59-28-180, Relating To Parental Expectations In The Parental Involvement In Their Children's Education Act, So As To Provide Parents Are Expected To Be The Primary Source Of The Education Of Their Children Regarding Morals, Ethics, And Civic Responsibility, And To Provide A Parental Pledge Of Expectations Must Be Provided To Parents As Part Of The Registration And Enrollment Process.",Schools / Education,Crossed Over,https://legiscan.com/SC/bill/H3728/2023
2023-02-09,Texas,HB2116,Relating to psychological evaluations before the provision of gender reassignment treatments and procedures.,Healthcare,Introduced,https://legiscan.com/TX/bill/HB2116/2023
2023-02-09,United States,HR115,Establishing a Women's Bill of Rights to reaffirm legal protections afforded to women under Federal law.,Other,Introduced,https://legiscan.com/US/bill/HR115/2023
2023-02-09,United States,SR53,A resolution establishing a Women's Bill of Rights to reaffirm legal protections afforded to women under Federal law.,Other,Introduced,https://legiscan.com/US/bill/SR53/2023
2023-02-08,Illinois,SB1659,"Amends the School Code. Provides that school districts may regulate and restrict access to public restrooms, locker rooms, dressing rooms, and other similar places on the basis of biological sex and may also adopt a policy that provides for gender neutral or alternative facilities for students, staff, and members of the public, as the school district deems appropriate. Provides that school districts are not required to: (1) adopt a policy that restricts or regulates access to public restrooms, locker rooms, dressing rooms, and other similar places on the basis of biological sex; (2) adopt a policy that includes the facilitation of gender neutral or alternative facilities for students, staff, and members of the public; (3) limit access by a minor accompanied by an adult guardian of the opposite sex into a specified facility appropriate for the adult guardian; (4) prohibit a person with disabilities from using a specified facility appropriate to the biological sex of either the person with disabilities or of an adult caretaker providing assistance; (5) prohibit access to these facilities by custodial staff, school staff, or other persons in an emergency situation; or (6) alter their current policies on access to public restrooms, locker rooms, dressing rooms, and other similar places.",Public Facilities,Introduced*,https://legiscan.com/IL/bill/SB1659/2023
2023-02-08,Kansas,SB207,Requiring policies for and establishing restrictions on school districts with regard to the use of an individual's pronouns if such pronouns differ from the individual's biological sex.,Schools / Education,Introduced,https://legiscan.com/KS/bill/SB207/2023
2023-02-08,Kentucky,SB102,"Create new sections of KRS Chapter 158 to define terms; make legislative findings and declarations on the rights of parents as it relates to public schools and establish a standard to protect those rights; require public schools to establish a process to receive complaints of violations; create a cause of action for violations and establish limitations; establish specific parental rights as related to public schools; require public schools to adopt policies to protect those rights; require the Kentucky Department of Education to eliminate administrative regulations in violation and develop recommended policies to public schools for compliance; make findings and declarations related to privacy of parents and children and require public schools to adopt policies to safeguard those rights; establish a cause of action for a child encountering a person of the opposite biological sex while in a location where there is a reasonable expectation of bodily privacy; create a cause of action for those who are forced by a public school to share private quarters with specific people of the opposite biological sex and provide exclusions; make findings and declarations relating to controversial subject matter in common schools; establish a parental right of not having a child indoctrinated into any political position or being involved in advocacy in a controversial subject matter; establish limitations on school personnel related to instruction and discussion on sexual orientation, sexual preference, or gender expression; establish limitations on school personnel advocacy in the scope of employment and actions based on the immutable characteristics of students; prohibit compelling school personnel to advocate for or against anything in opposition to sincerely held beliefs and convictions; require public schools to adopt enforcement policies; establish limitations; establish a parental right to expect a child not be exposed to or given access to harmful to minors, pervasively vulgar, or obscene matter or performance or obscene imagery representing minors; require that public schools adopt policies to protect that right by making those materials and performances inaccessible and prohibit matters and performances harmful to minors, drag performances, pervasively vulgar performances, obscene performances, and any performance involving sexual conduct, nudity, or stripping; provide that none of the materials identified shall be deemed to have educational value for minors; establish limitations; amend KRS 158.148 to establish a parental right to expect a child will not be bulled at school and require public schools adopt policies to ensure notification and support of bullying victims, require an order of reporting to staff, require specific time requirements for investigations; provide for an appeal and review of incidents; require identification of actions to prevent future acts of bullying or retaliation; require procedures for supporting victims; establish a short title of the Childhood Protection in Education Act.",Schools / Education,Introduced,https://legiscan.com/KY/bill/SB102/2023
2023-02-07,Arizona,HB2711,Student information; parental notification; requirements,Schools / Education,Introduced,https://legiscan.com/AZ/bill/HB2711/2023
2023-02-07,Illinois,HB2184,"Creates the Freedom of Education Act. Makes findings. Provides that no public school district or public institution of higher education shall direct, require, or otherwise compel a student to personally affirm, adopt, or adhere to specified tenets. Provides that, notwithstanding any other provision of law or administrative rule to the contrary, a school board, parent, legal guardian, or student has the right to object to and refuse any unit of instruction or required course of study that directs, requires, or otherwise compels a student to personally affirm, adopt, or adhere to any of the specified tenets. Provides that school boards have to review and resolve objections to the school curriculum. Provides a list of ways to remedy objections. Provides that a school board may submit a certified question to the applicable board of elections to approve or disapprove of funding the curriculum. Provides that, notwithstanding any provision of law to the contrary, no distinction or classification of students may be made on account of race or color; however, nothing in this provision may be construed to prohibit the required collection or reporting of demographic data by public school districts or public institutions of higher education. Makes other changes. Effective immediately.",Schools / Education,Introduced*,https://legiscan.com/IL/bill/HB2184/2023
2023-02-07,Kansas,SB201,Prohibiting the expenditure of state moneys for the production or performance of drag shows for which minors are the primary audience.,Drag Performance,Introduced,https://legiscan.com/KS/bill/SB201/2023
2023-02-07,Kentucky,HB177,"Create new sections of KRS Chapter 405 to establish definitions; provide for parental rights; establish that no governmental entity shall substantially burden the rights of parents unless required by a compelling governmental interest of the highest order and in the least restrictive means; establish specific rights of parents, with some limitations; provide that specific governmental employees shall not encourage or coerce a child to withhold information from a parent; recognize additional rights beyond those enumerated; require local boards of education or boards of directors of public charter schools to adopt specific policies to promote involvement of parents in education; allow the Kentucky Department of Education to provide consultation and model policies that shall not be binding on schools; require a report from the Kentucky Department of Education on the consultation and model policies provided to schools; require obtaining parental consent prior to procuring, soliciting to perform, arranging for the performance of, providing a referral for, or providing medical or mental health services to a child; require verification of identity for remote parental consent; establish limits of the applicability of the requirement; establish a cause of action for violation; establish terms and conditions for the cause of action; waive sovereign, governmental, and qualified immunity; specify applicability; amend KRS 160.715 to provide a procedure for requesting, inspecting, and reviewing specific information held by a school district or public charter school; and amend KRS 214.185 to establish the conditions required for providing medical or mental health services to a minor without consent of the parent or legal guardian; EMERGENCY.",Schools / Education,Introduced,https://legiscan.com/KY/bill/HB177/2023
2023-02-06,Colorado,HB1092,"Concerning limitations on the use of state money, and, in connection therewith, requiring the public employees' retirement association to make investments solely on financial factors, prohibiting certain government contracts with entities that engage in economic boycotts, and requiring the state treasurer to invest money eligible for investment solely on financial factors.",Other,Dead/Failed,https://legiscan.com/CO/bill/HB1092/2023
2023-02-06,Kansas,HB2303,Enacting the community defense and human trafficking reduction act to regulate sexually oriented businesses and human trafficking and to impose criminal penalties.,Drag Performance,Introduced,https://legiscan.com/KS/bill/HB2303/2023
2023-02-06,Missouri,SB598,Establishes the ""Missouri Child and Adolescent Protection Act"",Healthcare,Introduced,https://legiscan.com/MO/bill/SB598/2023
2023-02-06,Oklahoma,HB1011,Public health and safety; defining terms; health care professionals; gender transition procedures; referrals; exceptions; public funds; Medicaid program reimbursements; felony penalties; statute of limitations; unprofessional conduct; license revocation; statute of limitations; claims or defenses; civil actions; administrative remedies; attorney fees; Attorney General; codification; effective date.,Healthcare,Introduced*,https://legiscan.com/OK/bill/HB1011/2023
2023-02-06,Oklahoma,HB1377,Oklahoma Save Adolescents from Experimentation (SAFE) Act; effective date.,Healthcare,Introduced*,https://legiscan.com/OK/bill/HB1377/2023
2023-02-06,Oklahoma,HB1466,Public health and safety; definitions; health care professionals; gender transition; exceptions; statute of limitations; license revocation; state license holders; certain claims; civil actions; attorney fees; effective date.,Healthcare,Introduced*,https://legiscan.com/OK/bill/HB1466/2023
2023-02-06,Oklahoma,HB2186,Crimes and punishments; adult cabaret and drag performance; making certain acts unlawful; codification; emergency.,Drag Performance,Introduced*,https://legiscan.com/OK/bill/HB2186/2023
2023-02-06,Oklahoma,HB2736,Crimes and punishments; adding definition; effective date.,Drag Performance,Introduced*,https://legiscan.com/OK/bill/HB2736/2023
2023-02-06,Oklahoma,SB1004,Public retirement systems; creating the Oklahoma Pension Fiduciary Duty Act. Effective date.,Other,Introduced*,https://legiscan.com/OK/bill/SB1004/2023
2023-02-06,Oklahoma,SB1007,Student athletics; creating the Save Men's Sports Act; requiring designation of certain athletic teams. Effective date. Emergency.,Youth Athletics,Introduced*,https://legiscan.com/OK/bill/SB1007/2023
2023-02-06,Oklahoma,SB129,"Health care; prohibiting certain uses of public funds, public facilities, and public employees. Emergency.",Healthcare,Introduced*,https://legiscan.com/OK/bill/SB129/2023
2023-02-06,Oklahoma,SB131,Schools; amending the Parents' Bill of Rights; providing for civil action; modifying certain rights. Effective date. Emergency.,Schools / Education,Introduced*,https://legiscan.com/OK/bill/SB131/2023
2023-02-06,Oklahoma,SB250,Public programs; prohibiting public funding for provider of gender transition procedures; allowing reapplication under certain conditions. Emergency.,Healthcare,Introduced*,https://legiscan.com/OK/bill/SB250/2023
2023-02-06,Oklahoma,SB252,Health care; prohibiting certain medical treatment for minors; providing administrative penalty. Effective date.,Healthcare,Introduced*,https://legiscan.com/OK/bill/SB252/2023
2023-02-06,Oklahoma,SB30,Schools; requiring certain notifications; prohibiting use of certain names and pronouns without consent; prohibiting certain instruction in certain grades. Effective date. Emergency.,Schools / Education,Introduced*,https://legiscan.com/OK/bill/SB30/2023
2023-02-06,Oklahoma,SB345,Crime and punishment; making certain medical treatment unlawful; defining term; providing for certain penalty. Emergency.,Healthcare,Introduced*,https://legiscan.com/OK/bill/SB345/2023
2023-02-06,Oklahoma,SB614,Health care; prohibiting gender reassignment medical treatment for minors; providing for certain civil actions and relief. Emergency.,Healthcare,Introduced*,https://legiscan.com/OK/bill/SB614/2023
2023-02-06,Oklahoma,SB731,Abortion; adding and modifying definitions of abortion. Effective date.,Other,Introduced*,https://legiscan.com/OK/bill/SB731/2023
2023-02-06,Oklahoma,SB786,Health care; prohibiting provision of certain services to minor; authorizing certain civil action; authorizing reward of certain damages or relief. Effective date.,Healthcare,Introduced*,https://legiscan.com/OK/bill/SB786/2023
2023-02-06,Oklahoma,SB787,Health care; prohibiting provision of certain services to minor; authorizing certain civil action; authorizing reward of certain damages or relief. Effective date.,Healthcare,Introduced*,https://legiscan.com/OK/bill/SB787/2023
2023-02-06,Oklahoma,SB788,Health care; prohibiting provision of certain services to minor; authorizing certain civil action; authorizing reward of certain damages or relief; creating certain criminal offense and penalty. Effective date.,Healthcare,Introduced*,https://legiscan.com/OK/bill/SB788/2023
2023-02-06,Oklahoma,SB789,Health care; prohibiting provision of certain services to minor; authorizing certain civil action; authorizing reward of certain damages or relief; creating certain criminal offense and penalty. Effective date.,Healthcare,Introduced*,https://legiscan.com/OK/bill/SB789/2023
2023-02-06,Oklahoma,SB878,Health care; creating the Oklahoma Save Adolescents from Experimentation (SAFE) Act; prohibiting gender transition procedures; providing for administrative and civil enforcement. Emergency.,Healthcare,Introduced*,https://legiscan.com/OK/bill/SB878/2023
2023-02-06,Oklahoma,SB932,"Education; prohibiting certain employees, volunteers, and contractors from using certain names or pronouns without written consent. Effective date. Emergency.",Schools / Education,Introduced*,https://legiscan.com/OK/bill/SB932/2023
2023-02-06,Oklahoma,SB933,"Schools; prohibiting certain schools from compelling participation in certain instruction, professional development, or training. Effective date. Emergency.",Schools / Education,Introduced*,https://legiscan.com/OK/bill/SB933/2023
2023-02-06,Oklahoma,SB937,"Schools; creating the School Establishment Clause Act (SECA); prohibiting creation, enforcement, or endorsement of certain policies. Effective date. Emergency.",Schools / Education,Introduced*,https://legiscan.com/OK/bill/SB937/2023
2023-02-06,Texas,HB1952,Relating to the required inclusion of a person's sex on a birth certificate.,ID Updates,Introduced,https://legiscan.com/TX/bill/HB1952/2023
2023-02-06,Virginia,HB1387,"K-12 schools and institutions of higher education; designation of interscholastic, intercollegiate, intramural, and club athletic teams and sports based on biological sex; student participation in female teams or sports; civil cause of action. Requires each interscholastic, intercollegiate, intramural, or club athletic team or sport sponsored by a public elementary or secondary school or by a public institution of higher education to be expressly designated as one of the following based on biological sex: (i) males, men, or boys; (ii) females, women, or girls; or (iii) coed or mixed if participation on such team or sport is open to both (a) males, men, or boys and (b) females, women, or girls. The bill requires identification of the student's biological sex on an athletics eligibility form signed by a licensed physician, nurse practitioner, or physician assistant to be submitted by any such student who desires to try out for or participate in an interscholastic, intercollegiate, intramural, or club athletic team or sport. The bill prohibits any such team or sport that is expressly designated for females, women, or girls from being open to students whose biological sex is male. The bill further prohibits any interscholastic, intercollegiate, intramural, or club athletic team or sport sponsored by a public elementary or secondary school or a public institution of higher education from competing against any interscholastic, intercollegiate, intramural, or club athletic team or sport sponsored by a private elementary or secondary school or private institution of higher education in the Commonwealth unless such private school or institution complies with the applicable provisions of the bill.  K-12 schools and institutions of higher education; designation of interscholastic, intercollegiate, intramural, and club athletic teams and sports based on biological sex; student participation in female teams or sports; civil cause of action. Requires each interscholastic, intercollegiate, intramural, or club athletic team or sport sponsored by a public elementary or secondary school or by a public institution of higher education to be expressly designated as one of the following based on biological sex: (i) males, men, or boys; (ii) females, women, or girls; or (iii) coed or mixed if participation on such team or sport is open to both (a) males, men, or boys and (b) females, women, or girls. The bill requires identification of the student's biological sex on an athletics eligibility form signed by a licensed physician, nurse practitioner, or physician assistant to be submitted by any such student who desires to try out for or participate in an interscholastic, intercollegiate, intramural, or club athletic team or sport. The bill prohibits any such team or sport that is expressly designated for females, women, or girls from being open to students whose biological sex is male. The bill further prohibits any interscholastic, intercollegiate, intramural, or club athletic team or sport sponsored by a public elementary or secondary school or a public institution of higher education from competing against any interscholastic, intercollegiate, intramural, or club athletic team or sport sponsored by a private elementary or secondary school or private institution of higher education in the Commonwealth unless such private school or institution complies with the applicable provisions of the bill.  The bill prohibits any government entity, licensing or accrediting organization, or athletic association or organization from entertaining a complaint, opening an investigation, or taking any other adverse action against public school or institution of higher education based on a violation of the provisions of the bill and creates a cause of action for any school or institution of higher education that suffers harm as a result of a violation of the bill. Finally, the bill creates a civil cause of action for any student that suffers harm as a result of a knowing violation of a provision of the bill by a school or institution or as a result of the student's reporting a violation of a provision of the bill by a school, institution, athletic association, or organization.",Youth Athletics,Crossed Over,https://legiscan.com/VA/bill/HB1387/2023
2023-02-06,Virginia,HB2432,"Sage's Law; minor students experiencing gender incongruence; parental notification of certain expressions and requests and parental permission for certain plans required; parental care. Requires each public elementary or secondary school principal or his designee to (i) as soon as practicable, inform at least one parent of a minor student enrolled in such school if such minor (a) expresses to any individual who is employed in such school that such minor is experiencing gender incongruence, as defined in the bill, or (b) requests that any such employee participate in social affirmation of such minor's gender incongruence or the transition of such minor to a sex or gender different from the minor's biological sex while at school and (ii) request and receive permission from at least one parent of a minor student enrolled at such school prior to the implementation at such school of any plan concerning any gender incongruence experienced by such minor, including any counseling of such minor at school. Any such plan shall include provision for parental participation to the extent requested by the parent. The bill also clarifies, in the definition of the term ""abused or neglected child,"" that in no event shall referring to and raising the child in a manner consistent with the child's biological sex, including related mental health or medical decisions, be considered abuse or neglect. Sage's Law; minor students experiencing gender incongruence; parental notification of certain expressions and requests and parental permission for certain plans required; parental care. Requires each public elementary or secondary school principal or his designee to (i) as soon as practicable, inform at least one parent of a minor student enrolled in such school if such minor (a) expresses to any individual who is employed in such school that such minor is experiencing gender incongruence, as defined in the bill, or (b) requests that any such employee participate in social affirmation of such minor's gender incongruence or the transition of such minor to a sex or gender different from the minor's biological sex while at school and (ii) request and receive permission from at least one parent of a minor student enrolled at such school prior to the implementation at such school of any plan concerning any gender incongruence experienced by such minor, including any counseling of such minor at school. Any such plan shall include provision for parental participation to the extent requested by the parent. The bill also clarifies, in the definition of the term ""abused or neglected child,"" that in no event shall referring to and raising the child in a manner consistent with the child's biological sex, including related mental health or medical decisions, be considered abuse or neglect.",Healthcare,Crossed Over,https://legiscan.com/VA/bill/HB2432/2023
2023-02-02,Georgia,SB88,"A BILL to be entitled an Act to amend Article 1 of Chapter 7 of Title 19 of the O.C.G.A., relating to general provisions regarding parent and child relationship generally, so as to prohibit certain actions by an adult acting in loco parentis with respect to child privacy; to provide for related matters; to provide for a short title; to repeal conflicting laws; and for other purposes.",Schools / Education,Introduced,https://legiscan.com/GA/bill/SB88/2023
2023-02-02,Iowa,HF190,A bill for an act relating to gender under the Iowa civil rights Act.,Nondiscrimination Protections,Introduced*,https://legiscan.com/IA/bill/HF190/2023
2023-02-02,Kansas,SB149,Expanding the crime of promoting obscenity to minors to include drag performances.,Drag Performance,Introduced,https://legiscan.com/KS/bill/SB149/2023
2023-02-02,Kansas,SB158,Enacting the community defense and human trafficking reduction act to regulate sexually oriented businesses and human trafficking and to impose criminal penalties.,Drag Performance,Introduced,https://legiscan.com/KS/bill/SB158/2023
2023-02-01,Arizona,SB1702,Gender transition; prohibitions; hormone therapies,Healthcare,Introduced,https://legiscan.com/AZ/bill/SB1702/2023
2023-02-01,North Carolina,H43,Prohibition of Certain Hormone/Surgery/Minors,Healthcare,Introduced,https://legiscan.com/NC/bill/H43/2023
2023-01-31,Mississippi,HB1074,"An Act To Enact The Title Ix Preservation Act; To Provide Interpretation And Clarification Of Certain Terms Relating To Title Ix Of The Federal Code; To State Legislative Intent; To Clarify Terms For The Purposes Of State Law; To Provide That Policies And Laws That Distinguish Between The Sexes Are Subject To Intermediate Constitutional Scrutiny; To Require Any Public School, School District, State Or Local Agency, Department Or Office That Collects Vital Statistics For The Purpose Of Complying With Anti-discrimination Laws Or For The Purpose Of Gathering Accurate Public Health, Crime, Economic Or Other Data To Identify Each Individual Who Is Part Of The Collected Data Set As Either Male Or Female At Birth; And For Related Purposes.",Schools / Education,Dead/Failed,https://legiscan.com/MS/bill/HB1074/2023
2023-01-31,Mississippi,HB1124,"An Act To Be Known As The Mississippi Help Not Harm Act; To Create New Section 11-77-1, Mississippi Code Of 1972, To Define Terms; To Create New Section 11-77-3, Mississippi Code Of 1972, To Prohibit Any Person From Knowingly Performing Or Providing Gender Reassignment Surgery Or Services To A Minor; To Provide That Any Licensed Medical Professional Who Performs Or Provides Gender Reassignment Surgery Or Services To A Minor Shall Have His Or Her License Revoked; To Provide A Private Cause Of Action Against A Physician, Osteopath, Hospital, Prescribing Caregiver, Clinic And Any Other Health Care Facility For Injuries Arising Out Of The Course Of Medical, Surgical Or Other Professional Services Related To The Performance Of Gender Reassignment Surgery Or Services; To Provide That This Claim Must Be Brought Within Thirty Years From The Date That The Alleged Act Occurred; To Authorize The Attorney General To Bring An Action To Enforce Compliance With This Section; To Provide That This Section Does Not Apply To Certain Services, Treatments And Procedures; To Amend Section 73-25-29, Mississippi Code Of 1972, To Conform To The Provisions Of This Act; To Amend Section 73-25-33, Mississippi Code Of 1972, To Revise The Definition Of The Practice Of Medicine To Exclude Gender Reassignment Surgery Or Services For Minors; To Amend Section 11-46-5, Mississippi Code Of 1972, To Provide That Under The Tort Claims Act An Employee Shall Not Be Considered As Acting Within The Course And Scope Of His Or Her Employment And A Governmental Entity May Be Liable Or Be Considered To Have Waived Immunity For Any Conduct Of Its Employee If The Employee's Conduct Violated The Provisions Of This Act; To Create New Section 43-13-117.7, Mississippi Code Of 1972, To Prohibit The Division Of Medicaid From Reimbursing Any Entity For Part Or All Of The Costs Of Care And Services Rendered For Gender Reassignment Surgery Or Services; To Create New Section 83-9-401, Mississippi Code Of 1972, To Prohibit Health Coverage Plans That Are Funded Wholly Or In Part By State Funds Or State-employee Contributions From Reimbursing Or Authorizing Payment Of Part Or All Of The Costs Of Care And Services Rendered By Any Entity For Gender Reassignment Surgery Or Services; To Amend Section 11-1-60, Mississippi Code Of 1972, To Provide That In Any Cause Of Action Filed On Or After July 1, 2023, For A Claim Brought Under Section 11-77-3, If The Trier Of Fact Finds The Defendant Liable, There Shall Not Be A Limitation Placed On The Noneconomic Damages Award That A Trier Of Fact May Award To The Plaintiff; And For Related Purposes.",Healthcare,Dead/Failed,https://legiscan.com/MS/bill/HB1124/2023
2023-01-31,Mississippi,HB1126,"An Act To Restrict Transgender Medical Procedures For Any Person Under Twenty-one Years Of Age; To Provide Definitions For The Act; To Prohibit The Administration Of Or The Assistance In The Administration Of Cross Sex Hormones Or Puberty Blocking Drugs; To Prohibit The Performance Of Gender Reassignment Surgery; To Prohibit Physicians And Other Health Care Professionals From Providing Gender Transition Procedures Or Gender Reassignment Surgery To Any Person Under Twenty-one Years Of Age; To Prohibit Physicians And Other Health Care Professionals From Referring Any Person Under A Certain Age To Any Health Care Professional For Gender Transition Or Gender Reassignment Procedures; To Prohibit Parents, Guardians Or Persons Responsible For The Care Of A Person Under A Certain Age From Consenting To Or Providing Puberty-blocking Drugs, Cross Sex Hormones; To Provide Certain Exceptions To Those Prohibitions; To Amend Section 97-5-39, Mississippi Code Of 1972, To Include Violations Of This Act In The Penalties For Child Abuse; To Amend Section 43-21-105, Mississippi Code Of 1972, To Revise The Definition Of Child Abuse To Include Violation Of This Act; To Amend Section 97-5-51, Mississippi Code Of 1972, To Require Mandatory Reporting Of Persons Who Violate The Provisions Of This Act; To Prohibit The Direct Or Indirect Use, Grant, Payment Or Distribution Of Public Funds To Any Entity, Organization Or Individual That Provides Gender Transition Procedures To A Person Under Twenty-one Years Of Age; To Provide That Health Care Services Furnished In A State Or Locally-owned Health Care Facility Or By A Physician Or Other Health Care Professional Employed By The State Or Local Government Shall Not Include Gender Transition Procedures For A Person Under Twenty-one Years Of Age; To Provide That Amounts Paid During A Taxable Year For Provision Of Gender Transition Procedures Or As Premiums For Health Care Coverage That Includes Coverage For Gender Transition Procedures Are Not Deductible Under The State Income Tax Laws; To Provide That Any Referral For Or Provision Of Gender Transition Procedures To A Person Under Twenty-one Years Of Age By A Physician Or Other Health Care Professional Is Unprofessional Conduct And Is Subject To Discipline By The Appropriate Licensing Entity For The Health Care Professional; To Authorize The Attorney General To Bring An Action To Enforce Compliance With This Act; To Create New Section 43-13-117.7, Mississippi Code Of 1972, To Prohibit The Division Of Medicaid From Reimbursing Or Providing Coverage For Gender Transition Procedures For A Person Under Twenty-one Years Of Age; To Amend Section 83-9-22, Mississippi Code Of 1972, To Provide That Health Coverage Plans Are Not Required To Include Gender Transition Procedures; To Create New Section 83-9-37, Mississippi Code Of 1972, To Provide That A Health Benefit Plan Under An Insurance Policy Or Other Plan Providing Health Care Coverage Shall Not Include Reimbursement For Gender Transition Procedures For A Person Under Twenty-one Years Of Age; To Amend Sections 27-7-17, 73-15-29 And 73-25-29, Mississippi Code Of 1972, To Conform To The Provisions Of This Act; To Amend Section 11-46-5, Mississippi Code Of 1972, To Exclude From Tort Immunity Violations Of This Act; To Amend Section 11-1-60, Mississippi Code Of 1972, To Exclude Violation Of This Act From Limits On Noneconomic Damages; And For Related Purposes.",Healthcare,Dead/Failed,https://legiscan.com/MS/bill/HB1126/2023
